timepoint,Gen_Index,available
22,Ceredo 5,1.0
22,Aurora  6,0.0
22,Aurora  8,0.0
22,Aurora  3,0.0
22,Aurora  7,0.0
22,Aurora  9,0.0
22,Aurora  4,0.0
22,Aurora  5,0.0
22,Aurora  2,0.0
22,Aurora 10,0.0
22,Aurora  1,0.0
22,Southeast Chicago CT 12,0.0
22,Southeast Chicago CT 10,0.0
22,Southeast Chicago CT 5,0.0
22,Southeast Chicago CT 8,0.0
22,Southeast Chicago CT 11,0.0
22,Southeast Chicago CT 9,0.0
22,Southeast Chicago CT 7,0.0
22,Southeast Chicago CT 6,0.0
22,Wolf Hills 4,0.0
22,Wolf Hills 5,0.0
22,Wolf Hills 3,0.0
22,Wolf Hills 1,0.0
22,Wolf Hills 2,0.0
22,Morgan ST 1,1.0
22,Morgan CT 1,1.0
22,Morgan CT 2,1.0
22,Morgan CT 3,1.0
22,River Energy CT 1 (Calumet),0.0
22,River Energy CT 2 (Calumet),0.0
22,New Covert 2,0.935897436
22,New Covert 1,1.0
22,New Covert 3,0.884615385
22,Ford Mill Block 1,0.802884615
22,Ford Mill Block 2,0.4730158729999999
22,Ironwood CT 2,0.0
22,Ironwood CT 1,0.0
22,Ironwood CC 3,0.0
22,South Bend 1 (Armstrong),1.0
22,South Bend 2 (Armstrong),0.0
22,South Bend 3 (Armstrong),0.0
22,South Bend 4 (Armstrong),0.0
22,Troy 1,1.0
22,Troy 2,0.0
22,Troy 3,0.0
22,Troy 4,0.0
22,Oak Grove 1 (Pleasants),1.0
22,Oak Grove 2 (Pleasants),1.0
22,Dresden 1A,0.0
22,Dresden 1S,1.0
22,Dresden 1B,1.0
22,Cottonwood CT 3,1.0
22,Cottonwood CT 2,1.0
22,Cottonwood ST 3,1.0
22,Cottonwood CT 1,1.0
22,Cottonwood ST 1,1.0
22,Cottonwood ST 2,1.0
22,Cottonwood ST 4,1.0
22,Cottonwood CT 4,1.0
22,Gans 8 (AE8),0.0
22,Gans 9 (AE9),1.0
22,ComChes 6,1.0
22,ComChes 5,1.0
22,ComChes 4,1.0
22,ComChes 2,0.0
22,ComChes 3,0.0
22,ComChes 1,1.0
22,ComChes 7,1.0
22,Rockgen Peaker GT 2,0.0
22,Rockgen Peaker GT 3,0.0
22,Rockgen Peaker GT 1,0.0
22,Zion GT 3,0.0
22,Zion GT 2,1.0
22,Zion GT 1,0.0
22,Washington 13,1.0
22,Rolling Hills 1 (Flatlick),0.0
22,Rolling Hills 2 (Flatlick),0.0
22,Rolling Hills 5 (Flatlick),0.0
22,Rolling Hills 4 (Flatlick),0.0
22,Rolling Hills 3 (Flatlick),0.0
22,Bayou Cove CT 2,1.0
22,Bayou Cove CT 4,1.0
22,Bayou Cove CT 3,1.0
22,Elgin 3,0.0
22,Elgin 2,0.0
22,Elgin 1,1.0
22,Elgin 4,0.0
22,Fluvanna GT 32,1.0
22,Fluvanna GT 22,1.0
22,Fluvanna GS 12,1.0
22,Fluvanna GT 12,1.0
22,Lawrenceburg 2S,0.727626459
22,Lawrenceburg 1B,1.0
22,Lawrenceburg 2B,1.0
22,Lawrenceburg 2A,1.0
22,Lawrenceburg 1S,0.7120622569999999
22,Lawrenceburg 1A,1.0
22,Waterford CT 1,1.0
22,Waterford ST 1,0.825268817
22,Waterford CT 3,1.0
22,Waterford CT 2,1.0
22,Ronco (Fayette),1.0
22,York CT 2 (Delta),1.0
22,York CT 1 (Delta),1.0
22,York CT 3 (Delta),1.0
22,York ST 4 (Delta),1.0
22,UPark 6 (North),0.0
22,UPark 4 (North),0.0
22,UPark 10 (North),0.0
22,UPark 11 (North),0.0
22,UPark 7 (North),0.0
22,UPark 2 (North),0.0
22,UPark 9 (North),0.0
22,UPark 1 (North),0.0
22,UPark 8 (North),0.0
22,UPark 3 (North),0.0
22,UPark 12 (North),0.0
22,UPark 5 (North),0.0
22,Chambersburg 13 (Guilford AE13),1.0
22,Chambersburg 12 (Guilford AE12),1.0
22,B Chambersburg 13 (CCLP),0.0
22,B Chambersburg 47 (CCLP),0.0
22,Mt Bethel CC 3,1.0
22,Mt Bethel CT 2,1.0
22,Mt Bethel CT 1,1.0
22,Bethlehem CT5,1.0
22,Bethlehem CT7,1.0
22,Bethlehem ST4,1.0
22,Bethlehem CT3,1.0
22,Bethlehem CT6,1.0
22,Bethlehem CT2,1.0
22,Bethlehem ST8,1.0
22,Bethlehem CT1,1.0
22,Fremont ST 3,1.0
22,Fremont CT 2,1.0
22,Fremont CT 1,0.0
22,Choctaw 3 CT,0.0
22,Choctaw 4 ST,0.0
22,Choctaw 2 CT,0.0
22,Choctaw 1 CT,0.0
22,Springdale 5 (AE5),1.0
22,Springdale 3 (AE3),1.0
22,Springdale 4 (AE4),1.0
22,Hanging Rock 1,1.0
22,Hanging Rock 2,1.0
22,Buchanan 1 (BuchanCO),0.0
22,Buchanan 2 (BuchanCO),1.0
22,Grand Central 2,1.0
22,Grand Central 3,0.0
22,Grand Central 1,1.0
22,MH 750 STM 1 (Phillips),1.0
22,MH 750 CT 1 (Phillips),1.0
22,MH 750 CT 3 (Phillips),1.0
22,MH 750 CT 2 (Phillips),0.0
22,Prairie State 1,1.0
22,Prairie State 2,0.931561297
22,Oaks LF 2,0.0
22,Oaks LF 1,0.0
22,Rockford 2/21,0.0
22,Lakewood CT1,0.0
22,Lakewood CT2,0.0
22,Warren County RR NUG,0.0
22,Warren County LF 1,1.0
22,Hunterstown CC 201,1.0
22,Hunterstown CC 401,0.666666667
22,Hunterstown CC 101,0.0060242420000000685
22,Hunterstown CC 301,1.0
22,Hamlet CT 6,0.0
22,Hamlet CT 4,1.0
22,Hamlet CT 2,0.0
22,Hamlet CT 5,1.0
22,Hamlet CT 1,1.0
22,Hamlet CT 3,0.0
22,Tosco (Linden CoGen),1.0
22,Summersville 2,0.0
22,Summersville 1,1.0
22,Hunlock 4,0.0
22,Columbus Renick Run 1,0.0
22,Columbus Renick Run 2,0.0
22,Columbus ST 8,0.0
22,Columbus ST 1,0.0
22,Columbus Dodge Park,0.0
22,Southern LF 5,1.0
22,Southern LF,1.0
22,Central LF,1.0
22,Greater Lebanon LF,1.0
22,Bethel Energy,1.0
22,Longview 1,0.0
22,Newland Park LF,1.0
22,Brunswick LF,1.0
22,Charles City Landfill,1.0
22,Chesterfield Landfill,1.0
22,King and Queen LF,1.0
22,Upton,1.0
22,Pine Grove LF,1.0
22,Rockville Diesel,0.0
22,Virginia Beach Landfill,0.0
22,Winnebago 3,1.0
22,Winnebago 4,1.0
22,Winnebago 2,1.0
22,Winnebago 1,1.0
22,Bear Garden,0.47385620900000003
22,Virginia City 1,0.68852459
22,Haverhill 1,1.0
22,Ottawa County LF 1,0.0
22,Ottawa County LF 2,0.0
22,Ottawa County LF 3,0.0
22,Carbon Limestone LF 16,1.0
22,Carbon Limestone LF 7,0.0
22,Carbon Limestone LF 5,1.0
22,Carbon Limestone LF 1,0.0
22,Carbon Limestone LF 15,1.0
22,Carbon Limestone LF 9,1.0
22,Carbon Limestone LF 6,1.0
22,Carbon Limestone LF 10,0.0
22,Carbon Limestone LF 4,1.0
22,Carbon Limestone LF 3,0.0
22,Carbon Limestone LF 8,1.0
22,Carbon Limestone LF 12,0.0
22,Carbon Limestone LF 13,0.0
22,Carbon Limestone LF 14,1.0
22,Carbon Limestone LF 2,0.0
22,Carbon Limestone LF 11,1.0
22,Lorain County LF 9,0.0
22,Lorain County LF 7,0.0
22,Lorain County LF 6,0.0
22,Lorain County LF 8,1.0
22,Lorain County LF 10,0.0
22,Lorain County LF 4,0.0
22,Lorain County LF 2,1.0
22,Lorain County LF 1,0.0
22,Lorain County LF 5,1.0
22,Lorain County LF 3,0.0
22,Cumberland County LF,1.0
22,Shippensburg LF (Community Refuse),1.0
22,Northern Tier LF,1.0
22,Stafford LF,0.0
22,Broad Mountain 2 LF (Hegins),0.38095238100000006
22,Pioneer Crossing LF,0.909090909
22,Arden LF,0.8340909089999999
22,William Penn LF (Middle Peninsula),0.7833333330000001
22,King George LF,1.0
22,Cleveland County CT 1,0.0
22,Glendon LF,1.0
22,Erie County LF 1,0.0
22,Henrico County LF,0.0
22,Geneva LF 2,1.0
22,Geneva LF 5,1.0
22,Geneva LF 4,0.0
22,Geneva LF 3,1.0
22,Geneva LF 1,1.0
22,Mahoning LF 3,1.0
22,Mahoning LF 4,1.0
22,Mahoning LF 2,1.0
22,Mahoning LF 1,1.0
22,Mahoning LF 5,0.0
22,Bellefontaine LF,1.0
22,Reichs Ford LF,1.0
22,Middletown Coke (Yankee 1 emkts),0.787234043
22,Salem County LF,0.0
22,Pleasantville 2,1.0
22,Pleasantville 3,0.0
22,Pleasantville 1,1.0
22,Sussex County LF,1.0
22,Burlington Cty LF 4,0.0
22,Burlington Cty LF 5,0.0
22,Burlington Cty LF 2,1.0
22,Burlington Cty LF 1,1.0
22,Burlington Cty LF 3,0.0
22,Northeast LF 4,1.0
22,Northeast LF 3,1.0
22,Northeast LF 1,1.0
22,Northeast LF 2,1.0
22,Evergreen 1,1.0
22,Edgeboro LF,1.0
22,Millersville LF 2,1.0
22,Millersville LF 1,1.0
22,Christiana 11,1.0
22,Christiana 14,1.0
22,Woodbine LF 2 (Cape May),1.0
22,Woodbine LF 1 (Cape May),0.0
22,Woodbine LF 3 (Cape May),1.0
22,Delaware City 03,0.0
22,Delaware City 06,0.0
22,Delaware City 10,0.0
22,Delaware City 07,0.0
22,Edge Moor 03,1.0
22,Edge Moor 10,0.0
22,Edge Moor 05,0.0
22,Edge Moor 04,1.0
22,Cleveland County CT 4,0.0
22,Indian River 10,1.0
22,Indian River 04,0.870383439
22,Berrien Springs LF 3,1.0
22,Berrien Springs LF 1,0.0
22,Berrien Springs LF 2,1.0
22,West 1,0.0
22,Orchard Hills LF 1,1.0
22,Orchard Hills LF 2,1.0
22,Dover McKee Run 3,1.0
22,Dover McKee Run 1,1.0
22,Dover McKee Run 2,1.0
22,Cook 1,1.0
22,Cook 2,1.0
22,Pleasants 1,0.930088358
22,Pleasants 2,1.0
22,Racine 1,1.0
22,Racine 2,1.0
22,Calvert Cliffs 1,1.0
22,Calvert Cliffs 2,1.0
22,Duck Creek 1,0.923787529
22,Newton 2,0.5309589939999999
22,Newton 1,0.52450418
22,East Bend 2,1.0
22,Zimmer 1,0.0
22,Brandon Shores 2,0.972072211
22,Brandon Shores 1,1.0
22,Perry 1,1.0
22,Braidwood 2,1.0
22,Braidwood 1,1.0
22,Byron 2,1.0
22,Byron 1,1.0
22,Lasalle 2,1.0
22,Lasalle 1,1.0
22,Killen GT 1,0.0
22,Killen 2,0.966666667
22,Catawba 1,1.0
22,Beaver Valley 1,0.0
22,Beaver Valley 2,1.0
22,Spurlock 3,1.0
22,Spurlock 1,1.0
22,Spurlock 2,1.0
22,Spurlock 4,1.0
22,Big Cajun II 2,1.0
22,Big Cajun II 1,1.0
22,Big Cajun II 3,1.0
22,Trimble 2,1.0
22,Trimble 1,0.889320388
22,Mansfield 3,1.0
22,Mansfield 2,1.0
22,Mansfield 1,1.0
22,Susquehanna 2,1.0
22,Susquehanna 1,1.0
22,Limerick 2,1.0
22,Limerick 1,1.0
22,Gibson 5,0.98584
22,Hope Creek 1,1.0
22,Davis Besse 1,1.0
22,Rockport 2,1.0
22,Rockport 1,1.0
22,Bath County 3,1.0
22,Bath County 6,1.0
22,Bath County 5,0.0
22,Bath County 2,1.0
22,Bath County 1,0.0
22,Bath County 4,0.0
22,North Anna 1,1.0
22,North Anna 2,1.0
22,Laurel,1.0
22,Mountaineer 1,1.0
22,Ocracoke 1,0.0
22,Center Hill 1,1.0
22,Center Hill 3,1.0
22,Center Hill 2,1.0
22,Cheatham 3,1.0
22,Cheatham 2,1.0
22,Cheatham 1,1.0
22,Yards Creek 3,0.0
22,Yards Creek 1,0.0
22,Yards Creek 2,0.0
22,London 1,1.0
22,London 2,1.0
22,London 3,1.0
22,Marmet 3,1.0
22,Marmet 1,1.0
22,Marmet 2,1.0
22,Winfield 3,1.0
22,Winfield 2,0.0
22,Winfield 1,1.0
22,Lake Lynn 3,1.0
22,Lake Lynn 2,1.0
22,Lake Lynn 1,1.0
22,Lake Lynn 4,0.0
22,Vineland Jet 1,1.0
22,Gravel Neck 3,1.0
22,Gravel Neck 4,1.0
22,Gravel Neck 5,1.0
22,Gravel Neck 2,0.0
22,Gravel Neck 1,0.0
22,Gravel Neck 6,1.0
22,Raystown,1.0
22,Forked River C1,1.0
22,Forked River C2,0.02325571400000004
22,Hay Road CT6,1.0
22,Hay Road ST8,0.677005348
22,Hay Road CT3,1.0
22,Hay Road CT1,1.0
22,Hay Road CT2,1.0
22,Hay Road CT7,0.0
22,Hay Road CT5,1.0
22,Hay Road ST4,1.0
22,Woodsdale GT 3,1.0
22,Woodsdale GT 4,1.0
22,Woodsdale GT 6,1.0
22,Woodsdale GT 2,1.0
22,Woodsdale GT 1,1.0
22,Woodsdale GT 5,1.0
22,Darbytown 4,1.0
22,Darbytown 2,0.6521739129999999
22,Darbytown 1,1.0
22,Darbytown 3,0.0
22,Clover 2,1.0
22,Clover 1,1.0
22,Lincoln 2,1.0
22,Lincoln 1,1.0
22,Lincoln 8,1.0
22,Lincoln 7,1.0
22,Lincoln 3,1.0
22,Lincoln 4,1.0
22,Lincoln 5,1.0
22,Lincoln 6,1.0
22,Sherman Avenue CT 1,0.0
22,Dover Parkland 11,0.0
22,Richmond CT 2,0.0
22,Richmond CT 1,0.0
22,Anderson CT 2,0.0
22,Anderson CT 3,0.0
22,Anderson CT 1,0.0
22,Bellville 1,1.0
22,Bellville 2,1.0
22,Pennsbury 1,0.0
22,Pennsbury 2,0.0
22,Fairless Hills B,1.0
22,Fairless Hills A,1.0
22,Tilton CT 2,0.0
22,Tilton CT 1,0.0
22,Tilton CT 4,0.0
22,Tilton CT 3,0.0
22,Montpelier 3,0.0
22,Montpelier 1,0.0
22,Montpelier 4,0.0
22,Montpelier 2,0.0
22,Rowan CT 2,0.0
22,Rowan CT 1,1.0
22,Rowan 4 CC,1.0
22,Rock Springs CT1,0.0
22,Rock Springs CT4,0.0
22,Rock Springs CT3,0.0
22,Rock Springs CT2,0.0
22,Marsh Run CT 2,1.0
22,Marsh Run CT 3,1.0
22,Marsh Run CT 1,1.0
22,Louisa CT 5,1.0
22,Louisa CT 2,0.0
22,Louisa CT 3,0.0
22,Louisa CT 4,0.0
22,Louisa CT 1,0.0
22,Remington 3,0.0
22,Remington 2,1.0
22,Remington 1,0.0
22,Remington 4,0.0
22,Ladysmith GT 2,1.0
22,Ladysmith GT 1,1.0
22,Ladysmith GT 3,0.0
22,Ladysmith GT 4,1.0
22,Ladysmith GT 5,1.0
22,Mone 1,1.0
22,Mone 3,1.0
22,Mone 2,1.0
22,Amelia Landfill,1.0
22,Clayton 2,0.0
22,Clayton 1 (Beasley),1.0
22,Mickleton CT 1,0.0
22,Three Mile Island 1,1.0
22,Croydon 11,1.0
22,Croydon 21,1.0
22,Croydon 32,1.0
22,Croydon 12,1.0
22,Croydon 22,0.0
22,Croydon 31,1.0
22,Croydon 41,1.0
22,Croydon 42,1.0
22,Gavin 1,1.0
22,Gavin 2,1.0
22,Seneca 1,1.0
22,Seneca 3,1.0
22,Seneca 2,0.0
22,Cheswick 1,0.926870748
22,Glen Gardner A3,0.0
22,Glen Gardner B8,0.0
22,Glen Gardner B6,0.0
22,Glen Gardner A4,0.0
22,Glen Gardner B7,0.0
22,Glen Gardner B5,0.0
22,Glen Gardner A2,0.0
22,Glen Gardner A1,0.0
22,E.D. Edwards 3,0.892857143
22,E.D. Edwards 1,0.0
22,E.D. Edwards 2,0.897435897
22,Coffeen 1,0.5735294120000001
22,Coffeen 2,1.0
22,Dresden 3,1.0
22,Dresden 2,0.421574279
22,Joliet 6,1.0
22,Kincaid 1,1.0
22,Kincaid 2,1.0
22,Powerton 6,0.974025969
22,Powerton 5,1.0
22,Quad Cities 1,1.0
22,Quad Cities 2,1.0
22,Waukegan 7,1.0
22,Waukegan 32,1.0
22,Waukegan 31,0.0
22,Waukegan 8,1.0
22,Will County 4,1.0
22,Will County 3,0.941945406
22,Fisk 34,0.0
22,Fisk 33,0.488798371
22,Fisk 32,0.0
22,Fisk 31,0.0
22,Joppa 6,1.0
22,Joppa 5,1.0
22,Joppa 3,0.979523808
22,Joppa 2,1.0
22,Joppa 4,1.0
22,Joppa 1,1.0
22,Hennepin 2,0.7964601769999999
22,Hennepin 1,1.0
22,Clifty Creek 6,1.0
22,Clifty Creek 4,0.926829268
22,Clifty Creek 3,0.0
22,Clifty Creek 5,1.0
22,Clifty Creek 1,1.0
22,Clifty Creek 2,0.92135922
22,Elkhart 3,1.0
22,Elkhart 2,0.0
22,Elkhart 1,1.0
22,Tanners Ck 2,1.0
22,Tanners Ck 1,1.0
22,Tanners Ck 3,0.0
22,Tanners Ck 4,0.7
22,Twinbrnch 5,0.0
22,Twinbrnch 2,0.0
22,Twinbrnch 4,1.0
22,Twinbrnch 1,0.0
22,Twinbrnch 8,0.0
22,Twinbrnch 6,1.0
22,Twinbrnch 7,1.0
22,Twinbrnch 3,1.0
22,DR1,1.0
22,DR2,1.0
22,DR3,1.0
22,DR4,1.0
22,DR5,1.0
23,General Foods 1 NUG,0.0
23,Kent CT 2,0.0
23,Kent CT 1,0.0
23,LGP NUG (Logan),1.0
23,Kinsley Landfill,0.333333333
23,Cogentrix Portsmouth 2 (Lk.Kingman),1.0
23,Cogentrix Portsmouth 1 (Lk.Kingman),1.0
23,PCLP1 NUG,0.0
23,Gilberton NUG,1.0
23,Harrisburg NUG,1.0
23,IUP NUG,1.0
23,Colver NUG,0.636363636
23,Grant Town,0.901234562
23,South River NUG,0.472537588
23,Mt Carmel Cogen (FosterWheeler),1.0
23,Cogentrix Hopewell 2 (James River),0.8478260870000001
23,Cogentrix Hopewell 1 (James River),0.8478260870000001
23,Edgecombe 2 (Rocky Mt),1.0
23,Edgecombe 1 (Rocky Mt),1.0
23,Camden County RR NUG,0.52173913
23,CPGP NUG (Chambers/Carneys PT),1.0
23,Ebensburg NUG,1.0
23,Baltimore Resco NUG (Bresco),0.6315789470000001
23,Hopewell Cogen 1 (HCF),0.28075000000000006
23,Cambria County NUG,1.0
23,Essex County RR NUG (Covanta),1.0
23,AES Beaver,0.0
23,Warrior Run,1.0
23,Del Resource Mgmt Inc NUG,1.0
23,Camden COGEN,0.628930818
23,Hopewell Coal (Polyester),1.0
23,Altavista (Hall Branch),0.6349206350000001
23,Southampton 1,1.0
23,Kenilworth NUG,0.0
23,Hazelton LM 200,0.0
23,Hazelton LM 400,0.0
23,Hazelton GT 100,0.0
23,Hazelton LM 300,0.0
23,Big Sandy 1,0.0
23,Big Sandy (AEP) 2,0.975
23,Big Sandy 4,1.0
23,Big Sandy (AEP) 1,0.925266893
23,Big Sandy 5,1.0
23,Big Sandy 3,0.5
23,Big Sandy 6,1.0
23,Big Sandy 2,0.0
23,Barkley 3,0.0
23,Barkley 2,1.0
23,Barkley 1,1.0
23,Barkley 4,1.0
23,Elmer Smith 1,1.0
23,Elmer Smith 2,1.0
23,Wolf Creek 6,1.0
23,Wolf Creek 5,1.0
23,Wolf Creek 4,1.0
23,Wolf Creek 1,1.0
23,Wolf Creek 2,1.0
23,Wolf Creek 3,1.0
23,Cooper 2,0.884955733
23,Cooper 1,1.0
23,Dale 2,0.0
23,Dale 3,0.0
23,Dale 4,0.0
23,Dale 1,0.0
23,Charles Crane CT 1,1.0
23,Charles Crane 1,0.89
23,Charles Crane 2,1.0
23,Gould St 3,0.0
23,Herbert Wagner 4,1.0
23,Herbert Wagner 2,1.0
23,Herbert Wagner 3,1.0
23,Herbert Wagner 1,1.0
23,Herbert Wagner CT 1,1.0
23,Notch Cliff 3,0.0
23,Notch Cliff 2,0.0
23,Notch Cliff 5,0.0
23,Notch Cliff 7,0.0
23,Notch Cliff 6,0.0
23,Notch Cliff 8,0.0
23,Notch Cliff 1,0.0
23,Notch Cliff 4,0.0
23,Perryman 2,1.0
23,Perryman 51,1.0
23,Perryman 1,0.409836066
23,Perryman 4,0.0
23,Perryman 3,0.0
23,Philadelphia Road 4,1.0
23,Philadelphia Road 1,1.0
23,Philadelphia Road 3,1.0
23,Philadelphia Road 2,1.0
23,Riverside 7,1.0
23,Riverside 1 (Zelda 1),1.0
23,Riverside 2 (Zelda 2),1.0
23,Riverside 8,1.0
23,Riverside 6,0.0
23,Riverside 3 (Zelda 3),1.0
23,Riverside 4,0.0
23,Westport 5,0.0
23,Crisfield 14,0.6818182
23,Vienna 10,1.0
23,Vienna 08,0.916666667
23,Deep Creek 2,1.0
23,Deep Creek 1,1.0
23,Chalk Point CT 1,1.0
23,Chalk Point SMECO CT,1.0
23,Chalk Point CT 2,0.0
23,Chalk Point CT 3,1.0
23,Chalk Point 2,1.0
23,Chalk Point 3,0.0
23,Chalk Point CT 6,0.0
23,Chalk Point CT 4,0.0
23,Chalk Point 4,0.0
23,Chalk Point 1,1.0
23,Chalk Point CT 5,1.0
23,Dickerson CT,0.0
23,Dickerson H CT 2,0.0
23,Dickerson 1,1.0
23,Dickerson 3,0.956043956
23,Dickerson H CT 1,0.0
23,Dickerson 2,1.0
23,Morgantown CT 5,1.0
23,Morgantown CT 4,1.0
23,Morgantown CT 6,0.0
23,Morgantown CT 3,1.0
23,Morgantown CT 2,1.0
23,Morgantown 2,1.0
23,Morgantown 1,1.0
23,Morgantown CT 1,1.0
23,Conowingo 10,1.0
23,Conowingo 01,1.0
23,Conowingo 11,1.0
23,Conowingo 09,1.0
23,Conowingo 07,1.0
23,Conowingo 04,1.0
23,Conowingo 05,1.0
23,Conowingo 06,0.0
23,Conowingo 02,1.0
23,Conowingo 08,1.0
23,Conowingo 03,1.0
23,Easton 12,1.0
23,Easton 11,1.0
23,Easton 07,1.0
23,Easton101,0.0
23,Easton 13,0.0
23,Easton 10,1.0
23,Easton102,1.0
23,Easton 14,1.0
23,Easton 08,1.0
23,Easton 09,0.0
23,Berr Sprg 12,1.0
23,Berr Sprg 09,0.0
23,Berr Sprg 01,0.0
23,Berr Sprg 02,1.0
23,Berr Sprg 05,1.0
23,Berr Sprg 07,0.0
23,Berr Sprg 04,0.0
23,Berr Sprg 10,0.0
23,Berr Sprg 11,1.0
23,Berr Sprg 08,1.0
23,Berr Sprg 06,1.0
23,Berr Sprg 03,1.0
23,Buchanan 10,1.0
23,Buchanan 01,0.0
23,Buchanan 06,1.0
23,Buchanan 05,1.0
23,Buchanan 04,1.0
23,Buchanan 08,1.0
23,Buchanan 09,1.0
23,Buchanan 07,1.0
23,Buchanan 03,0.0
23,Buchanan 02,0.0
23,Constantine 2,0.0
23,Constantine 1,1.0
23,Constantine 4,1.0
23,Constantine 3,0.0
23,Mottville 1,1.0
23,Mottville 4,0.0
23,Mottville 2,1.0
23,Mottville 3,1.0
23,Clinton 1,1.0
23,England Diesel 4,0.0
23,England Diesel 2,0.0
23,England Diesel 3,0.0
23,England 2,1.0
23,England Diesel 1,0.0
23,England 1,0.0
23,England 3,1.0
23,Carll s Corner 1,0.0
23,Carll s Corner 2,0.0
23,Cedar Station 2,0.0
23,Cedar Station 1,0.0
23,Middle Station 1,1.0
23,Middle Station 3,0.0
23,Middle Station 2,1.0
23,Missouri Ave C,0.0
23,Missouri Ave B,1.0
23,Missouri Ave D,1.0
23,Deepwater 1,0.0
23,Deepwater 6/8,0.0
23,Werner C3,0.0
23,Werner C2,0.0
23,Werner C4,0.0
23,Werner C1,0.0
23,Oyster Creek 1,1.0
23,Sayreville C4,0.0
23,Sayreville C3,0.0
23,Sayreville C1,0.0
23,Sayreville C2,0.0
23,Gilbert 6,1.0
23,Gilbert C4,0.0
23,Gilbert C3,0.0
23,Gilbert C1,0.0
23,Gilbert 7,1.0
23,Gilbert 5,0.0
23,Gilbert 4,0.0
23,Gilbert C2,0.0
23,Gilbert CT 9,0.0
23,Gilbert 8CC,1.0
23,Bergen 3,0.0
23,Bergen 2CC,0.469798658
23,Bergen 1CC,0.786982222
23,Burlington 092,1.0
23,Burlington 093,1.0
23,Burlington 124,1.0
23,Burlington 091,0.0
23,Burlington 112,0.0
23,Burlington 123,1.0
23,Burlington 113,1.0
23,Burlington 008,0.0
23,Burlington 122,1.0
23,Burlington 111,0.0
23,Burlington 094,0.0
23,Burlington 114,0.0
23,Burlington 121,1.0
23,Edison 32,0.0
23,Edison 34,0.0
23,Edison 13,0.0
23,Edison 31,0.0
23,Edison 24,0.0
23,Edison 14,0.0
23,Edison 33,0.0
23,Edison 21,0.0
23,Edison 12,0.0
23,Edison 11,0.0
23,Edison 22,0.0
23,Edison 23,0.0
23,Essex 123,0.0
23,Essex 122,0.0
23,Essex 114,0.0
23,Essex 103,0.0
23,Essex 121,0.0
23,Essex 101,0.0
23,Essex 9,0.0
23,Essex 104,0.0
23,Essex 124,0.0
23,Essex 112,0.0
23,Essex 111,0.0
23,Essex 113,0.0
23,Essex 102,0.0
23,Hudson 2,0.0
23,Kearney 133,0.0
23,Kearney 132,0.0
23,Kearney 134,0.0
23,Kearney 142,0.0
23,Kearney 124,0.0
23,Kearney 131,0.0
23,Kearney 09,0.0
23,Kearney 122,0.0
23,Kearney 121,0.022222273000000015
23,Kearney 141,0.0
23,Kearney 123,0.0
23,Linden 1,0.25664955700000003
23,Linden 2,0.774529622
23,Linden 8,0.0
23,Linden 7,0.0
23,Linden 6,0.0
23,Linden 5,0.0
23,Mercer 1,0.0
23,Mercer 2,0.0
23,Mercer 3,0.0
23,National Park,0.0
23,Salem 1,1.0
23,Salem 3,0.0
23,Salem 2,1.0
23,Sewaren 1,0.0
23,Sewaren 2,0.0
23,Sewaren 6,0.0
23,Sewaren 3,0.0
23,Sewaren 4,0.0
23,Vineland CT 11,1.0
23,Gaston 4,0.0
23,Gaston 2,0.0
23,Gaston 1,0.0
23,Gaston 3,0.0
23,Roanoke Rapids 1,1.0
23,Roanoke Rapids 3,1.0
23,Roanoke Rapids 4,1.0
23,Roanoke Rapids 2,1.0
23,Buxton 3,0.0
23,Buxton 1,0.0
23,Buxton 2,0.0
23,Buxton 5,0.0
23,Buxton 4,0.0
23,Cardinal 1,0.0
23,Cardinal 3,0.0
23,Cardinal 2,0.891666667
23,Beckjord 5,0.918487395
23,Beckjord GT 4,0.0
23,Beckjord GT 1,0.0
23,Beckjord 6,0.935714286
23,Beckjord 4,0.0
23,Beckjord GT 3,0.0
23,Beckjord GT 2,0.0
23,Dicks Creek 5,1.0
23,Dicks Creek 4,1.0
23,Dicks Creek 3,1.0
23,Dicks Creek 1,0.0
23,Miami Fort 6,0.0
23,Miami Fort GT 4,0.0
23,Miami Fort GT 3,0.0
23,Miami Fort 7,1.0
23,Miami Fort GT 5,1.0
23,Miami Fort 8,1.0
23,Miami Fort GT 6,1.0
23,Ashtabula 5,0.0
23,Avon Lake 7,1.0
23,Avon Lake 10,0.0
23,Avon Lake 9,1.0
23,Eastlake 2,1.0
23,Eastlake 6 CT,0.0
23,Eastlake 3,0.668965517
23,Eastlake 1,1.0
23,Lake Shore D2,0.0
23,Lake Shore 18,0.652985075
23,Lake Shore D1,0.0
23,Conesville 6,0.8743842470000001
23,Conesville 4,1.0
23,Conesville 5,0.87654321
23,Picway 5,0.0
23,Tait GT 2,0.0
23,Tait GT 3,0.0
23,Tait GT 1,0.0
23,Tait D 4,0.0
23,Tait D 1,0.0
23,Tait D 3,0.28571440000000004
23,Tait D 2,0.0
23,Hutchings CT 7,0.0
23,Hutchings 3,0.0
23,Hutchings 6,0.0
23,Hutchings 1,0.0
23,Hutchings 2,0.0
23,Hutchings 5,0.0
23,Stuart 1,0.852991453
23,Stuart 4,0.924914684
23,Stuart 2,0.868600684
23,Stuart D 2,0.0
23,Stuart D 1,0.0
23,Stuart 3,0.0
23,Stuart D 4,0.0
